Recording timestamp	Sensor	Event	Event value	Gaze point X	Gaze point Y	Validity left	Validity right
78250	Mouse						
78251	Eye Tracker			211	131	Valid	Valid
78255	Eye Tracker			209	131	Valid	Valid
78258	Eye Tracker			210	130	Valid	Valid
78261	Eye Tracker			210	128	Valid	Valid
78265	Eye Tracker			213	125	Valid	Valid
78266	Mouse						
78268	Eye Tracker			211	126	Valid	Valid
78271	Eye Tracker			211	128	Valid	Valid
78275	Eye Tracker			210	126	Valid	Valid
78278	Eye Tracker			210	128	Valid	Valid
78281	Eye Tracker			213	131	Valid	Valid
78282	Mouse						
78285	Eye Tracker			212	130	Valid	Valid
78288	Eye Tracker			210	131	Valid	Valid
78291	Eye Tracker			211	133	Valid	Valid
78295	Eye Tracker			211	132	Valid	Valid
78298	Eye Tracker			212	132	Valid	Valid
78298	Mouse						
78301	Eye Tracker			211	131	Valid	Valid
78305	Eye Tracker			208	131	Valid	Valid
78308	Eye Tracker			209	131	Valid	Valid
78311	Eye Tracker			209	130	Valid	Valid
78314	Mouse						
78315	Eye Tracker			209	130	Valid	Valid
78318	Eye Tracker			206	132	Valid	Valid
78321	Eye Tracker			207	134	Valid	Valid
78325	Eye Tracker			207	137	Valid	Valid
78328	Eye Tracker			207	135	Valid	Valid
78331	Mouse						
78331	Eye Tracker			206	137	Valid	Valid
78335	Eye Tracker			206	136	Valid	Valid
78338	Eye Tracker			207	136	Valid	Valid
78341	Eye Tracker			209	133	Valid	Valid
78345	Eye Tracker			209	134	Valid	Valid
78346	Mouse						
78348	Eye Tracker			207	135	Valid	Valid
78351	Eye Tracker			203	140	Valid	Valid
78355	Eye Tracker			191	149	Valid	Valid
78358	Eye Tracker			182	160	Valid	Valid
78361	Eye Tracker			180	168	Valid	Valid
78365	Eye Tracker			186	168	Valid	Valid
78368	Eye Tracker			192	165	Valid	Valid
78371	Eye Tracker			196	163	Valid	Valid
78375	Eye Tracker			195	161	Valid	Valid
78378	Eye Tracker			193	160	Valid	Valid
78381	Eye Tracker			192	161	Valid	Valid
78385	Eye Tracker			191	161	Valid	Valid
78388	Eye Tracker			190	160	Valid	Valid
78391	Eye Tracker			190	161	Valid	Valid
78395	Eye Tracker			194	162	Valid	Valid
78398	Eye Tracker			193	161	Valid	Valid
78401	Eye Tracker			192	161	Valid	Valid
78405	Eye Tracker			191	160	Valid	Valid
78408	Eye Tracker			190	161	Valid	Valid
78411	Eye Tracker			190	162	Valid	Valid
78415	Eye Tracker			192	160	Valid	Valid
78418	Eye Tracker			192	160	Valid	Valid
78421	Eye Tracker			190	159	Valid	Valid
78425	Eye Tracker			190	160	Valid	Valid
78428	Eye Tracker			190	160	Valid	Valid
78431	Eye Tracker			192	162	Valid	Valid
78435	Eye Tracker			192	157	Valid	Valid
78438	Eye Tracker			190	159	Valid	Valid
78441	Eye Tracker			191	157	Valid	Valid
78445	Eye Tracker			190	159	Valid	Valid
78448	Eye Tracker			192	157	Valid	Valid
78451	Eye Tracker			193	159	Valid	Valid
78455	Eye Tracker			192	161	Valid	Valid
78458	Eye Tracker			191	158	Valid	Valid
78461	Eye Tracker			191	157	Valid	Valid
78465	Eye Tracker			190	156	Valid	Valid
78468	Eye Tracker			192	161	Valid	Valid
78471	Eye Tracker			192	158	Valid	Valid
78475	Eye Tracker			189	158	Valid	Valid
78478	Eye Tracker			189	159	Valid	Valid
78481	Eye Tracker			190	159	Valid	Valid
78485	Eye Tracker			189	157	Valid	Valid
78488	Eye Tracker			191	161	Valid	Valid
78491	Eye Tracker			191	160	Valid	Valid
78495	Eye Tracker			190	155	Valid	Valid
78498	Eye Tracker			189	157	Valid	Valid
78501	Eye Tracker			190	158	Valid	Valid
78505	Eye Tracker			190	159	Valid	Valid
78508	Eye Tracker			190	157	Valid	Valid
78511	Eye Tracker			189	157	Valid	Valid
78515	Eye Tracker			190	158	Valid	Valid
78518	Eye Tracker			190	158	Valid	Valid
78521	Eye Tracker			189	155	Valid	Valid
78525	Eye Tracker			190	157	Valid	Valid
78528	Eye Tracker			190	155	Valid	Valid
78531	Eye Tracker			190	158	Valid	Valid
78535	Eye Tracker			189	157	Valid	Valid
78538	Eye Tracker			188	155	Valid	Valid
78541	Eye Tracker			189	159	Valid	Valid
78545	Eye Tracker			189	156	Valid	Valid
78548	Eye Tracker			189	155	Valid	Valid
78551	Eye Tracker			191	154	Valid	Valid
78555	Eye Tracker			189	157	Valid	Valid
78558	Eye Tracker			191	158	Valid	Valid
78561	Eye Tracker			191	156	Valid	Valid
78565	Eye Tracker			188	154	Valid	Valid
78568	Eye Tracker			189	155	Valid	Valid
78571	Eye Tracker			187	155	Valid	Valid
78575	Eye Tracker			187	156	Valid	Valid
78578	Eye Tracker			187	154	Valid	Valid
78581	Eye Tracker			189	156	Valid	Valid
78585	Eye Tracker			188	155	Valid	Valid
78588	Eye Tracker			190	154	Valid	Valid
78591	Eye Tracker			189	157	Valid	Valid
78595	Eye Tracker			189	157	Valid	Valid
78598	Eye Tracker			191	155	Valid	Valid
78601	Eye Tracker			190	157	Valid	Valid
78605	Eye Tracker			196	164	Valid	Valid
78608	Eye Tracker			199	169	Valid	Valid
78611	Eye Tracker			204	172	Valid	Valid
78615	Eye Tracker			204	172	Valid	Valid
78618	Eye Tracker			203	174	Valid	Valid
78621	Eye Tracker			202	169	Valid	Valid
78625	Eye Tracker			201	169	Valid	Valid
78628	Eye Tracker			201	170	Valid	Valid
78631	Eye Tracker			202	170	Valid	Valid
78635	Eye Tracker			201	169	Valid	Valid
78638	Eye Tracker			201	171	Valid	Valid
78641	Eye Tracker			202	170	Valid	Valid
78645	Eye Tracker			201	170	Valid	Valid
78648	Eye Tracker			203	170	Valid	Valid
78651	Eye Tracker			201	170	Valid	Valid
78655	Eye Tracker			199	170	Valid	Valid
78658	Eye Tracker			200	170	Valid	Valid
78661	Eye Tracker			200	169	Valid	Valid
78665	Eye Tracker			201	170	Valid	Valid
78666	Mouse						
78668	Eye Tracker			199	171	Valid	Valid
78671	Eye Tracker			201	170	Valid	Valid
78675	Eye Tracker			202	169	Valid	Valid
78678	Eye Tracker			201	169	Valid	Valid
78681	Eye Tracker			200	169	Valid	Valid
78682	Mouse						
78685	Eye Tracker			201	170	Valid	Valid
78688	Eye Tracker			203	170	Valid	Valid
78691	Eye Tracker			200	169	Valid	Valid
78695	Eye Tracker			201	171	Valid	Valid
78698	Eye Tracker			202	169	Valid	Valid
78698	Mouse						
78701	Eye Tracker			201	170	Valid	Valid
78705	Eye Tracker			201	170	Valid	Valid
78708	Eye Tracker			200	171	Valid	Valid
78711	Eye Tracker			200	172	Valid	Valid
78714	Mouse						
78715	Eye Tracker			200	171	Valid	Valid
78718	Eye Tracker			202	171	Valid	Valid
78721	Eye Tracker			201	169	Valid	Valid
78725	Eye Tracker			201	169	Valid	Valid
78728	Eye Tracker			200	172	Valid	Valid
78730	Mouse						
78731	Eye Tracker			200	170	Valid	Valid
78735	Eye Tracker			201	169	Valid	Valid
78738	Eye Tracker			201	168	Valid	Valid
78741	Eye Tracker			202	167	Valid	Valid
78745	Eye Tracker			200	169	Valid	Valid
78748	Eye Tracker			200	171	Valid	Valid
78751	Mouse						
78751	Eye Tracker			199	169	Valid	Valid
78755	Eye Tracker			202	170	Valid	Valid
78758	Eye Tracker			202	168	Valid	Valid
78761	Eye Tracker			203	169	Valid	Valid
78762	Mouse						
78765	Eye Tracker			202	170	Valid	Valid
78768	Eye Tracker			200	169	Valid	Valid
78771	Eye Tracker			200	171	Valid	Valid
78775	Eye Tracker			199	169	Valid	Valid
78778	Eye Tracker			198	170	Valid	Valid
78778	Mouse						
78781	Eye Tracker			199	167	Valid	Valid
78785	Eye Tracker			200	167	Valid	Valid
78788	Eye Tracker			200	167	Valid	Valid
78791	Eye Tracker			201	166	Valid	Valid
78794	Mouse						
78795	Eye Tracker			200	168	Valid	Valid
78798	Eye Tracker			200	166	Valid	Valid
78801	Eye Tracker			200	169	Valid	Valid
78805	Eye Tracker			199	169	Valid	Valid
78808	Eye Tracker			201	170	Valid	Valid
78810	Mouse						
78811	Eye Tracker			200	166	Valid	Valid
78815	Eye Tracker			200	166	Valid	Valid
78818	Eye Tracker			200	166	Valid	Valid
78821	Eye Tracker			199	163	Valid	Valid
78825	Eye Tracker			200	165	Valid	Valid
78826	Mouse						
78828	Eye Tracker			200	167	Valid	Valid
78831	Eye Tracker			199	168	Valid	Valid
78835	Eye Tracker			199	168	Valid	Valid
78838	Eye Tracker			199	165	Valid	Valid
78841	Eye Tracker			202	166	Valid	Valid
78842	Mouse						
78845	Eye Tracker			201	164	Valid	Valid
78848	Eye Tracker			199	165	Valid	Valid
78851	Eye Tracker			201	165	Valid	Valid
78855	Eye Tracker			199	164	Valid	Valid
78858	Eye Tracker			201	166	Valid	Valid
78858	Mouse						
78861	Eye Tracker			201	168	Valid	Valid
78865	Eye Tracker			201	162	Valid	Valid
78868	Eye Tracker			200	163	Valid	Valid
78871	Eye Tracker			200	161	Valid	Valid
78874	Mouse						
78875	Eye Tracker			199	164	Valid	Valid
78878	Eye Tracker			200	165	Valid	Valid
78881	Eye Tracker			201	165	Valid	Valid
78885	Eye Tracker			200	164	Valid	Valid
78888	Eye Tracker			200	165	Valid	Valid
78890	Mouse						
78891	Eye Tracker			199	163	Valid	Valid
78895	Eye Tracker			198	163	Valid	Valid
78898	Eye Tracker			200	162	Valid	Valid
78901	Eye Tracker			199	167	Valid	Valid
78905	Eye Tracker			199	165	Valid	Valid
78906	Mouse						
78908	Eye Tracker			199	166	Valid	Valid
78911	Eye Tracker			200	164	Valid	Valid
78915	Eye Tracker			197	164	Valid	Valid
78918	Eye Tracker			200	168	Valid	Valid
78921	Eye Tracker			200	167	Valid	Valid
78922	Mouse						
78925	Eye Tracker			200	167	Valid	Valid
78928	Eye Tracker			201	164	Valid	Valid
78931	Eye Tracker			200	164	Valid	Valid
78935	Eye Tracker			201	164	Valid	Valid
78938	Eye Tracker			202	163	Valid	Valid
78938	Mouse						
78941	Eye Tracker			200	165	Valid	Valid
78945	Eye Tracker			200	163	Valid	Valid
78948	Eye Tracker			200	163	Valid	Valid
78951	Eye Tracker			201	163	Valid	Valid
78954	Mouse						
78955	Eye Tracker			200	164	Valid	Valid
78958	Eye Tracker			199	164	Valid	Valid
78961	Eye Tracker			199	161	Valid	Valid
78965	Eye Tracker			201	162	Valid	Valid
78968	Eye Tracker			200	161	Valid	Valid
78970	Mouse						
78971	Eye Tracker			201	162	Valid	Valid
78975	Eye Tracker			199	164	Valid	Valid
78978	Eye Tracker			199	163	Valid	Valid
78981	Eye Tracker			201	165	Valid	Valid
78985	Eye Tracker			202	163	Valid	Valid
78986	Mouse						
78988	Eye Tracker			200	165	Valid	Valid
78991	Eye Tracker			198	164	Valid	Valid
78995	Eye Tracker			199	165	Valid	Valid
78998	Eye Tracker			199	166	Valid	Valid
79001	Eye Tracker			200	166	Valid	Valid
79005	Eye Tracker			200	165	Valid	Valid
79008	Eye Tracker			199	166	Valid	Valid
79011	Eye Tracker			198	163	Valid	Valid
79015	Eye Tracker			200	165	Valid	Valid
79018	Eye Tracker			198	165	Valid	Valid
79021	Eye Tracker			198	164	Valid	Valid
79025	Eye Tracker			198	165	Valid	Valid
79028	Eye Tracker			200	166	Valid	Valid
79031	Eye Tracker			198	164	Valid	Valid
79035	Eye Tracker			200	168	Valid	Valid
79038	Eye Tracker			200	165	Valid	Valid
79041	Eye Tracker			199	164	Valid	Valid
79045	Eye Tracker			198	165	Valid	Valid
79048	Eye Tracker			200	163	Valid	Valid
79050	Mouse						
79051	Eye Tracker			199	163	Valid	Valid
79055	Eye Tracker			201	165	Valid	Valid
79058	Eye Tracker			198	166	Valid	Valid
79061	Eye Tracker			195	166	Valid	Valid
79065	Eye Tracker			189	166	Valid	Valid
79068	Eye Tracker			182	163	Valid	Valid
79071	Eye Tracker			181	161	Valid	Valid
79075	Eye Tracker			187	160	Valid	Valid
79078	Eye Tracker			198	162	Valid	Valid
79081	Eye Tracker			205	163	Valid	Valid
79085	Eye Tracker			204	162	Valid	Valid
79088	Eye Tracker			202	163	Valid	Valid
79091	Eye Tracker			201	163	Valid	Valid
79095	Eye Tracker			199	161	Valid	Valid
79098	Eye Tracker			200	160	Valid	Valid
79101	Eye Tracker			200	161	Valid	Valid
79105	Eye Tracker			202	161	Valid	Valid
79108	Eye Tracker			199	163	Valid	Valid
79111	Eye Tracker			200	164	Valid	Valid
79115	Eye Tracker			199	163	Valid	Valid
79118	Eye Tracker			201	159	Valid	Valid
79121	Eye Tracker			199	159	Valid	Valid
79125	Eye Tracker			199	161	Valid	Valid
79128	Eye Tracker			198	158	Valid	Valid
79131	Eye Tracker			199	158	Valid	Valid
79135	Eye Tracker			198	160	Valid	Valid
79138	Eye Tracker			199	161	Valid	Valid
79141	Eye Tracker			199	160	Valid	Valid
79145	Eye Tracker			200	160	Valid	Valid
79148	Eye Tracker			201	163	Valid	Valid
79151	Eye Tracker			202	160	Valid	Valid
79155	Eye Tracker			201	160	Valid	Valid
79158	Eye Tracker			202	163	Valid	Valid
79161	Eye Tracker			202	162	Valid	Valid
79165	Eye Tracker			201	162	Valid	Valid
79168	Eye Tracker			201	161	Valid	Valid
79171	Eye Tracker			201	163	Valid	Valid
79175	Eye Tracker			199	162	Valid	Valid
79178	Eye Tracker			200	161	Valid	Valid
79181	Eye Tracker			202	159	Valid	Valid
79185	Eye Tracker			200	160	Valid	Valid
79186	Mouse						
79188	Eye Tracker			200	160	Valid	Valid
79191	Eye Tracker			201	161	Valid	Valid
79195	Eye Tracker			200	161	Valid	Valid
79198	Eye Tracker			198	160	Valid	Valid
79201	Eye Tracker			200	160	Valid	Valid
79202	Mouse						
79205	Eye Tracker			201	158	Valid	Valid
79208	Eye Tracker			201	160	Valid	Valid
79211	Eye Tracker			201	161	Valid	Valid
79215	Eye Tracker			200	161	Valid	Valid
79218	Eye Tracker			199	160	Valid	Valid
79218	Mouse						
79221	Eye Tracker			199	161	Valid	Valid
79225	Eye Tracker			202	160	Valid	Valid
79228	Eye Tracker			201	160	Valid	Valid
79231	Eye Tracker			202	160	Valid	Valid
79235	Eye Tracker			202	162	Valid	Valid
79238	Eye Tracker			203	162	Valid	Valid
79241	Eye Tracker			202	161	Valid	Valid
79242	Mouse						
79245	Eye Tracker			203	162	Valid	Valid
79248	Eye Tracker			202	162	Valid	Valid
79251	Eye Tracker			203	163	Valid	Valid
79255	Eye Tracker			201	163	Valid	Valid
79258	Eye Tracker			202	161	Valid	Valid
79258	Mouse						
79261	Eye Tracker			199	161	Valid	Valid
79265	Eye Tracker			201	159	Valid	Valid
79268	Eye Tracker			202	161	Valid	Valid
79271	Eye Tracker			200	161	Valid	Valid
79274	Mouse						
79275	Eye Tracker			201	160	Valid	Valid
79278	Eye Tracker			203	162	Valid	Valid
79281	Eye Tracker			201	161	Valid	Valid
79285	Eye Tracker			201	162	Valid	Valid
79288	Eye Tracker			203	165	Valid	Valid
79290	Mouse						
79291	Eye Tracker			201	165	Valid	Valid
79295	Eye Tracker			201	163	Valid	Valid
79298	Eye Tracker			202	163	Valid	Valid
79301	Eye Tracker			201	162	Valid	Valid
79305	Eye Tracker			200	163	Valid	Valid
79308	Eye Tracker			204	163	Valid	Valid
79311	Eye Tracker			202	164	Valid	Valid
79315	Eye Tracker			203	164	Valid	Valid
79318	Eye Tracker			202	162	Valid	Valid
79321	Eye Tracker			201	162	Valid	Valid
79325	Eye Tracker			201	163	Valid	Valid
79328	Eye Tracker			204	164	Valid	Valid
79331	Eye Tracker			202	165	Valid	Valid
79335	Eye Tracker			202	164	Valid	Valid
79338	Eye Tracker			202	162	Valid	Valid
79341	Eye Tracker			204	162	Valid	Valid
79345	Eye Tracker			204	164	Valid	Valid
79348	Eye Tracker			202	166	Valid	Valid
79351	Eye Tracker			204	165	Valid	Valid
79354	Mouse						
79355	Eye Tracker			205	163	Valid	Valid
79358	Eye Tracker			202	163	Valid	Valid
79361	Eye Tracker			201	163	Valid	Valid
79365	Eye Tracker			201	162	Valid	Valid
79368	Eye Tracker			202	162	Valid	Valid
79370	Mouse						
79371	Eye Tracker			201	162	Valid	Valid
79375	Eye Tracker			203	164	Valid	Valid
79378	Eye Tracker			202	166	Valid	Valid
79381	Eye Tracker			200	167	Valid	Valid
79385	Eye Tracker			201	167	Valid	Valid
79388	Eye Tracker			202	167	Valid	Valid
79391	Eye Tracker			201	165	Valid	Valid
79394	Mouse						
79395	Eye Tracker			201	167	Valid	Valid
79398	Eye Tracker			200	166	Valid	Valid
79401	Eye Tracker			200	165	Valid	Valid
79405	Eye Tracker			201	164	Valid	Valid
79408	Eye Tracker			202	165	Valid	Valid
79411	Eye Tracker			201	161	Valid	Valid
79415	Eye Tracker			200	163	Valid	Valid
79418	Eye Tracker			202	162	Valid	Valid
79418	Mouse						
79421	Eye Tracker			202	162	Valid	Valid
79425	Eye Tracker			203	160	Valid	Valid
79428	Eye Tracker			201	163	Valid	Valid
79431	Eye Tracker			202	164	Valid	Valid
79434	Mouse						
79435	Eye Tracker			202	164	Valid	Valid
79438	Eye Tracker			203	163	Valid	Valid
79441	Eye Tracker			202	165	Valid	Valid
79445	Eye Tracker			201	165	Valid	Valid
79448	Eye Tracker			201	165	Valid	Valid
79451	Eye Tracker			201	163	Valid	Valid
79455	Eye Tracker			202	166	Valid	Valid
79458	Eye Tracker			201	164	Valid	Valid
79461	Eye Tracker			203	165	Valid	Valid
79465	Eye Tracker			203	166	Valid	Valid
79468	Eye Tracker			204	165	Valid	Valid
79471	Eye Tracker			204	166	Valid	Valid
79475	Eye Tracker			202	164	Valid	Valid
79478	Eye Tracker			203	165	Valid	Valid
79481	Eye Tracker			203	166	Valid	Valid
79485	Eye Tracker			202	165	Valid	Valid
79488	Eye Tracker			203	165	Valid	Valid
79491	Eye Tracker			202	165	Valid	Valid
79495	Eye Tracker			202	165	Valid	Valid
79498	Eye Tracker			203	164	Valid	Valid
79501	Eye Tracker			204	164	Valid	Valid
79505	Eye Tracker			202	163	Valid	Valid
79508	Eye Tracker			203	162	Valid	Valid
79511	Eye Tracker			201	164	Valid	Valid
79515	Eye Tracker			202	163	Valid	Valid
79518	Eye Tracker			203	165	Valid	Valid
79521	Eye Tracker			202	169	Valid	Valid
79525	Eye Tracker			202	166	Valid	Valid
79528	Eye Tracker			202	166	Valid	Valid
79531	Eye Tracker			203	166	Valid	Valid
79535	Eye Tracker			202	168	Valid	Valid
79538	Eye Tracker			202	166	Valid	Valid
79541	Eye Tracker			202	166	Valid	Valid
79545	Eye Tracker			199	165	Valid	Valid
79548	Eye Tracker			199	165	Valid	Valid
79551	Eye Tracker			202	167	Valid	Valid
79555	Eye Tracker			202	167	Valid	Valid
79558	Eye Tracker			202	166	Valid	Valid
79561	Eye Tracker			202	166	Valid	Valid
79565	Eye Tracker			203	164	Valid	Valid
79568	Eye Tracker			203	166	Valid	Valid
79571	Eye Tracker			203	165	Valid	Valid
79575	Eye Tracker			204	166	Valid	Valid
79578	Eye Tracker			204	165	Valid	Valid
79581	Eye Tracker			204	165	Valid	Valid
79585	Eye Tracker			204	166	Valid	Valid
79588	Eye Tracker			204	165	Valid	Valid
79591	Eye Tracker			201	166	Valid	Valid
79595	Eye Tracker			201	165	Valid	Valid
79598	Eye Tracker			202	166	Valid	Valid
79601	Eye Tracker			202	163	Valid	Valid
79605	Eye Tracker			203	166	Valid	Valid
79608	Eye Tracker			203	166	Valid	Valid
79611	Eye Tracker			202	167	Valid	Valid
79615	Eye Tracker			201	167	Valid	Valid
79618	Eye Tracker			204	169	Valid	Valid
79621	Eye Tracker			202	165	Valid	Valid
79625	Eye Tracker			203	168	Valid	Valid
79628	Eye Tracker			202	167	Valid	Valid
79631	Eye Tracker			203	165	Valid	Valid
79635	Eye Tracker			202	165	Valid	Valid
79638	Eye Tracker			202	166	Valid	Valid
79641	Eye Tracker			201	165	Valid	Valid
79645	Eye Tracker			202	165	Valid	Valid
79648	Eye Tracker			203	167	Valid	Valid
79651	Eye Tracker			202	166	Valid	Valid
79655	Eye Tracker			202	164	Valid	Valid
79658	Eye Tracker			200	167	Valid	Valid
79661	Eye Tracker			201	165	Valid	Valid
79665	Eye Tracker			202	167	Valid	Valid
79668	Eye Tracker			201	166	Valid	Valid
79671	Eye Tracker			199	166	Valid	Valid
79675	Eye Tracker			201	165	Valid	Valid
79678	Eye Tracker			202	164	Valid	Valid
79681	Eye Tracker			202	166	Valid	Valid
79685	Eye Tracker			202	167	Valid	Valid
79688	Eye Tracker			203	167	Valid	Valid
79691	Eye Tracker			203	165	Valid	Valid
79695	Eye Tracker			202	167	Valid	Valid
79698	Eye Tracker			203	165	Valid	Valid
79701	Eye Tracker			203	164	Valid	Valid
79705	Eye Tracker			201	166	Valid	Valid
79708	Eye Tracker			203	167	Valid	Valid
79711	Eye Tracker			203	167	Valid	Valid
79715	Eye Tracker			203	166	Valid	Valid
79718	Eye Tracker			202	167	Valid	Valid
79721	Eye Tracker			201	167	Valid	Valid
79725	Eye Tracker			202	166	Valid	Valid
79728	Eye Tracker			204	167	Valid	Valid
79731	Eye Tracker			201	166	Valid	Valid
79735	Eye Tracker			201	165	Valid	Valid
79738	Eye Tracker			203	166	Valid	Valid
79741	Eye Tracker			203	168	Valid	Valid
79745	Eye Tracker			203	166	Valid	Valid
79748	Eye Tracker			201	167	Valid	Valid
79751	Eye Tracker			202	167	Valid	Valid
79755	Eye Tracker			203	167	Valid	Valid
79758	Eye Tracker			202	167	Valid	Valid
79761	Eye Tracker			203	167	Valid	Valid
79765	Eye Tracker			202	167	Valid	Valid
79768	Eye Tracker			202	168	Valid	Valid
79771	Eye Tracker			203	166	Valid	Valid
79775	Eye Tracker			203	167	Valid	Valid
79778	Eye Tracker			203	168	Valid	Valid
79781	Eye Tracker			202	165	Valid	Valid
79785	Eye Tracker			203	168	Valid	Valid
79788	Eye Tracker			201	168	Valid	Valid
79791	Eye Tracker			203	169	Valid	Valid
79795	Eye Tracker			201	167	Valid	Valid
79798	Eye Tracker			203	166	Valid	Valid
79801	Eye Tracker			201	168	Valid	Valid
79805	Eye Tracker			202	165	Valid	Valid
79808	Eye Tracker			201	165	Valid	Valid
79811	Eye Tracker			203	165	Valid	Valid
79815	Eye Tracker			201	166	Valid	Valid
79818	Eye Tracker			202	165	Valid	Valid
79821	Eye Tracker			202	165	Valid	Valid
79825	Eye Tracker			200	165	Valid	Valid
79826	Mouse						
79828	Eye Tracker			200	166	Valid	Valid
79831	Eye Tracker			201	166	Valid	Valid
79835	Eye Tracker			201	168	Valid	Valid
79838	Eye Tracker			202	167	Valid	Valid
79841	Eye Tracker			202	166	Valid	Valid
79845	Eye Tracker			201	166	Valid	Valid
79848	Eye Tracker			203	165	Valid	Valid
79851	Eye Tracker			203	168	Valid	Valid
79855	Eye Tracker			202	167	Valid	Valid
79858	Eye Tracker			204	166	Valid	Valid
79861	Eye Tracker			201	168	Valid	Valid
79865	Eye Tracker			203	167	Valid	Valid
79866	Mouse						
79868	Eye Tracker			203	167	Valid	Valid
79871	Eye Tracker			203	166	Valid	Valid
79875	Eye Tracker			202	168	Valid	Valid
79878	Eye Tracker			202	166	Valid	Valid
79881	Eye Tracker			202	169	Valid	Valid
79885	Eye Tracker			202	165	Valid	Valid
79888	Eye Tracker			201	166	Valid	Valid
79891	Eye Tracker			202	167	Valid	Valid
79895	Eye Tracker			202	166	Valid	Valid
79898	Eye Tracker			204	166	Valid	Valid
79901	Eye Tracker			203	167	Valid	Valid
79905	Eye Tracker			203	165	Valid	Valid
79908	Eye Tracker			202	165	Valid	Valid
79911	Eye Tracker			201	165	Valid	Valid
79915	Eye Tracker			201	166	Valid	Valid
79918	Eye Tracker			202	165	Valid	Valid
79921	Eye Tracker			201	165	Valid	Valid
79925	Eye Tracker			202	166	Valid	Valid
79928	Eye Tracker			201	164	Valid	Valid
79931	Eye Tracker			204	164	Valid	Valid
79935	Eye Tracker			202	166	Valid	Valid
79938	Eye Tracker			203	165	Valid	Valid
79941	Eye Tracker			202	164	Valid	Valid
79945	Eye Tracker			202	166	Valid	Valid
79948	Eye Tracker			202	164	Valid	Valid
79951	Eye Tracker			204	167	Valid	Valid
79955	Eye Tracker			202	165	Valid	Valid
79958	Eye Tracker			202	164	Valid	Valid
79961	Eye Tracker			204	163	Valid	Valid
79965	Eye Tracker			202	165	Valid	Valid
79968	Eye Tracker			202	164	Valid	Valid
79971	Eye Tracker			202	163	Valid	Valid
79975	Eye Tracker			201	163	Valid	Valid
79978	Eye Tracker			202	165	Valid	Valid
79981	Eye Tracker			200	165	Valid	Valid
79985	Eye Tracker			201	164	Valid	Valid
79988	Eye Tracker			204	166	Valid	Valid
79991	Eye Tracker			202	164	Valid	Valid
79995	Eye Tracker			204	164	Valid	Valid
79998	Eye Tracker			203	165	Valid	Valid
80001	Eye Tracker			204	166	Valid	Valid
80005	Eye Tracker			204	166	Valid	Valid
80008	Eye Tracker			200	165	Valid	Valid
80011	Eye Tracker			201	165	Valid	Valid
80015	Eye Tracker			202	164	Valid	Valid
80018	Eye Tracker			200	165	Valid	Valid
80018	Mouse						
80021	Eye Tracker			201	165	Valid	Valid
80025	Eye Tracker			202	167	Valid	Valid
80028	Eye Tracker			202	165	Valid	Valid
80031	Eye Tracker			201	165	Valid	Valid
80035	Eye Tracker			203	165	Valid	Valid
80038	Eye Tracker			203	166	Valid	Valid
80041	Eye Tracker			204	167	Valid	Valid
80045	Eye Tracker			201	167	Valid	Valid
80048	Eye Tracker			201	166	Valid	Valid
80051	Eye Tracker			200	165	Valid	Valid
80055	Eye Tracker			201	164	Valid	Valid
80058	Eye Tracker			201	162	Valid	Valid
80061	Eye Tracker			202	166	Valid	Valid
80065	Eye Tracker			201	167	Valid	Valid
80068	Eye Tracker			202	166	Valid	Valid
80071	Eye Tracker			201	165	Valid	Valid
80075	Eye Tracker			201	168	Valid	Valid
80078	Eye Tracker			202	168	Valid	Valid
80081	Eye Tracker			200	167	Valid	Valid
80085	Eye Tracker			200	168	Valid	Valid
80088	Eye Tracker			201	167	Valid	Valid
80091	Eye Tracker			202	166	Valid	Valid
80095	Eye Tracker			201	168	Valid	Valid
80098	Eye Tracker			202	165	Valid	Valid
80101	Eye Tracker			201	166	Valid	Valid
80105	Eye Tracker			199	166	Valid	Valid
80106	Mouse						
80108	Eye Tracker			202	169	Valid	Valid
80111	Eye Tracker			202	163	Valid	Valid
80115	Eye Tracker			201	165	Valid	Valid
80118	Eye Tracker			201	166	Valid	Valid
80121	Eye Tracker			200	163	Valid	Valid
80125	Eye Tracker			201	166	Valid	Valid
80128	Eye Tracker			202	165	Valid	Valid
80131	Eye Tracker			203	166	Valid	Valid
80135	Eye Tracker			201	166	Valid	Valid
80138	Eye Tracker			200	165	Valid	Valid
80141	Eye Tracker			200	166	Valid	Valid
80145	Eye Tracker			201	166	Valid	Valid
80148	Eye Tracker			202	168	Valid	Valid
80151	Eye Tracker			203	164	Valid	Valid
80155	Eye Tracker			203	164	Valid	Valid
80158	Eye Tracker			202	168	Valid	Valid
80161	Eye Tracker			204	166	Valid	Valid
80165	Eye Tracker			202	168	Valid	Valid
80168	Eye Tracker			205	167	Valid	Valid
80171	Eye Tracker			202	166	Valid	Valid
80175	Eye Tracker			203	165	Valid	Valid
80178	Eye Tracker			203	167	Valid	Valid
80181	Eye Tracker			202	167	Valid	Valid
80185	Eye Tracker			203	169	Valid	Valid
80188	Eye Tracker			202	167	Valid	Valid
80191	Eye Tracker			202	166	Valid	Valid
80195	Eye Tracker			202	167	Valid	Valid
80198	Eye Tracker			202	168	Valid	Valid
80201	Eye Tracker			203	167	Valid	Valid
80205	Eye Tracker			201	167	Valid	Valid
80208	Eye Tracker			200	166	Valid	Valid
80211	Eye Tracker			202	166	Valid	Valid
