Recording timestamp	Sensor	Event	Event value	Gaze point X	Gaze point Y	Validity left	Validity right
84806	Eye Tracker			1711	151	Valid	Valid
84809	Eye Tracker			1706	154	Valid	Valid
84813	Eye Tracker			1706	150	Valid	Valid
84816	Eye Tracker			1708	151	Valid	Valid
84817	Mouse						
84819	Eye Tracker			1705	153	Valid	Valid
84823	Eye Tracker			1709	151	Valid	Valid
84826	Eye Tracker			1707	148	Valid	Valid
84829	Eye Tracker			1706	151	Valid	Valid
84833	Mouse						
84833	Eye Tracker			1707	155	Valid	Valid
84836	Eye Tracker			1704	153	Valid	Valid
84839	Eye Tracker			1709	155	Valid	Valid
84843	Eye Tracker			1711	152	Valid	Valid
84846	Eye Tracker			1723	156	Valid	Valid
84849	Eye Tracker			1728	158	Valid	Valid
84853	Eye Tracker			1735	163	Valid	Valid
84856	Eye Tracker			1728	163	Valid	Valid
84856	Mouse						
84859	Eye Tracker			1720	165	Valid	Valid
84863	Eye Tracker			1720	160	Valid	Valid
84866	Eye Tracker			1721	164	Valid	Valid
84869	Eye Tracker			1719	162	Valid	Valid
84873	Eye Tracker			1717	158	Valid	Valid
84876	Eye Tracker			1723	158	Valid	Valid
84879	Eye Tracker			1721	158	Valid	Valid
84881	Mouse						
84883	Eye Tracker			1718	154	Valid	Valid
84886	Eye Tracker			1722	155	Valid	Valid
84889	Eye Tracker			1723	155	Valid	Valid
84893	Eye Tracker			1722	155	Valid	Valid
84896	Eye Tracker			1719	156	Valid	Valid
84899	Eye Tracker			1715	150	Valid	Valid
84903	Eye Tracker			1717	154	Valid	Valid
84906	Eye Tracker			1722	156	Valid	Valid
84909	Eye Tracker			1720	157	Valid	Valid
84913	Eye Tracker			1719	159	Valid	Valid
84916	Eye Tracker			1717	156	Valid	Valid
84919	Eye Tracker			1719	155	Valid	Valid
84923	Eye Tracker			1723	153	Valid	Valid
84926	Eye Tracker			1720	155	Valid	Valid
84929	Eye Tracker			1719	155	Valid	Valid
84933	Eye Tracker			1721	155	Valid	Valid
84936	Eye Tracker			1720	159	Valid	Valid
84939	Eye Tracker			1724	156	Valid	Valid
84943	Eye Tracker			1717	154	Valid	Valid
84946	Eye Tracker			1716	156	Valid	Valid
84949	Eye Tracker			1720	156	Valid	Valid
84953	Eye Tracker			1724	157	Valid	Valid
84956	Eye Tracker			1719	161	Valid	Valid
84959	Eye Tracker			1718	158	Valid	Valid
84963	Eye Tracker			1715	156	Valid	Valid
84966	Eye Tracker			1720	153	Valid	Valid
84969	Mouse						
84969	Eye Tracker			1720	152	Valid	Valid
84973	Eye Tracker			1719	155	Valid	Valid
84976	Eye Tracker			1719	155	Valid	Valid
84979	Eye Tracker			1721	157	Valid	Valid
84983	Eye Tracker			1724	159	Valid	Valid
84985	Mouse						
84986	Eye Tracker			1725	159	Valid	Valid
84989	Eye Tracker			1722	155	Valid	Valid
84993	Eye Tracker			1719	156	Valid	Valid
84996	Eye Tracker			1718	152	Valid	Valid
84999	Eye Tracker			1723	150	Valid	Valid
85001	Mouse						
85003	Eye Tracker			1723	150	Valid	Valid
85006	Eye Tracker			1728	150	Valid	Valid
85009	Eye Tracker			1726	146	Valid	Valid
85013	Eye Tracker			1724	148	Valid	Valid
85016	Eye Tracker			1724	150	Valid	Valid
85017	Mouse						
85019	Eye Tracker			1727	149	Valid	Valid
85023	Eye Tracker			1726	148	Valid	Valid
85026	Eye Tracker			1725	150	Valid	Valid
85029	Eye Tracker			1724	150	Valid	Valid
85033	Mouse						
85033	Eye Tracker			1725	156	Valid	Valid
85036	Eye Tracker			1721	149	Valid	Valid
85039	Eye Tracker			1720	147	Valid	Valid
85043	Eye Tracker			1724	148	Valid	Valid
85046	Eye Tracker			1725	149	Valid	Valid
85049	Eye Tracker			1724	153	Valid	Valid
85053	Eye Tracker			1724	153	Valid	Valid
85056	Eye Tracker			1724	152	Valid	Valid
85059	Eye Tracker			1724	153	Valid	Valid
85063	Eye Tracker			1725	149	Valid	Valid
85066	Eye Tracker			1727	148	Valid	Valid
85069	Eye Tracker			1723	148	Valid	Valid
85073	Eye Tracker			1723	148	Valid	Valid
85076	Eye Tracker			1725	149	Valid	Valid
85079	Eye Tracker			1724	148	Valid	Valid
85080	Mouse						
85083	Eye Tracker			1721	150	Valid	Valid
85086	Eye Tracker			1724	151	Valid	Valid
85089	Eye Tracker			1731	151	Valid	Valid
85093	Eye Tracker			1727	148	Valid	Valid
85096	Eye Tracker			1726	149	Valid	Valid
85097	Mouse						
85099	Eye Tracker			1728	148	Valid	Valid
85103	Eye Tracker			1729	150	Valid	Valid
85106	Eye Tracker			1729	148	Valid	Valid
85109	Eye Tracker			1726	150	Valid	Valid
85113	Mouse						
85113	Eye Tracker			1726	152	Valid	Valid
85116	Eye Tracker			1730	150	Valid	Valid
85119	Eye Tracker			1726	152	Valid	Valid
85123	Eye Tracker			1726	150	Valid	Valid
85126	Eye Tracker			1727	148	Valid	Valid
85128	Mouse						
85129	Eye Tracker			1730	147	Valid	Valid
85133	Eye Tracker			1731	146	Valid	Valid
85136	Eye Tracker			1723	148	Valid	Valid
85139	Eye Tracker			1731	151	Valid	Valid
85143	Eye Tracker			1730	152	Valid	Valid
85145	Mouse						
85146	Eye Tracker			1728	153	Valid	Valid
85149	Eye Tracker			1725	150	Valid	Valid
85153	Eye Tracker			1727	148	Valid	Valid
85156	Eye Tracker			1734	146	Valid	Valid
85159	Eye Tracker			1732	148	Valid	Valid
85161	Mouse						
85163	Eye Tracker			1728	149	Valid	Valid
85166	Eye Tracker			1725	147	Valid	Valid
85169	Eye Tracker			1727	151	Valid	Valid
85173	Eye Tracker			1726	146	Valid	Valid
85176	Eye Tracker			1733	146	Valid	Valid
85177	Mouse						
85179	Eye Tracker			1728	148	Valid	Valid
85183	Eye Tracker			1725	144	Valid	Valid
85186	Eye Tracker			1725	147	Valid	Valid
85189	Eye Tracker			1726	146	Valid	Valid
85193	Mouse						
85193	Eye Tracker			1731	148	Valid	Valid
85196	Eye Tracker			1735	151	Valid	Valid
85199	Eye Tracker			1731	150	Valid	Valid
85203	Eye Tracker			1725	150	Valid	Valid
85206	Eye Tracker			1729	145	Valid	Valid
85209	Mouse						
85209	Eye Tracker			1731	146	Valid	Valid
85213	Eye Tracker			1730	147	Valid	Valid
85216	Eye Tracker			1728	148	Valid	Valid
85219	Eye Tracker			1727	145	Valid	Valid
85223	Eye Tracker			1733	146	Valid	Valid
85225	Mouse						
85226	Eye Tracker			1732	145	Valid	Valid
85229	Eye Tracker			1726	145	Valid	Valid
85233	Eye Tracker			1727	147	Valid	Valid
85236	Eye Tracker			1730	152	Valid	Valid
85239	Eye Tracker			1733	146	Valid	Valid
85243	Eye Tracker			1734	145	Valid	Valid
85246	Eye Tracker			1727	147	Valid	Valid
85249	Eye Tracker			1723	148	Valid	Valid
85253	Eye Tracker			1727	147	Valid	Valid
85256	Eye Tracker			1729	147	Valid	Valid
85259	Eye Tracker			1733	147	Valid	Valid
85263	Eye Tracker			1733	146	Valid	Valid
85266	Eye Tracker			1728	146	Valid	Valid
85269	Eye Tracker			1730	145	Valid	Valid
85273	Eye Tracker			1723	143	Valid	Valid
85276	Eye Tracker			1728	144	Valid	Valid
85279	Eye Tracker			1733	147	Valid	Valid
85283	Eye Tracker			1730	147	Valid	Valid
85286	Eye Tracker			1732	147	Valid	Valid
85289	Eye Tracker			1728	148	Valid	Valid
85293	Eye Tracker			1727	147	Valid	Valid
85296	Eye Tracker			1727	151	Valid	Valid
85299	Eye Tracker			1732	150	Valid	Valid
85303	Eye Tracker			1730	146	Valid	Valid
85306	Eye Tracker			1723	148	Valid	Valid
85309	Eye Tracker			1721	151	Valid	Valid
85312	Mouse						
85313	Eye Tracker			1718	147	Valid	Valid
85316	Eye Tracker			1716	144	Valid	Valid
85319	Eye Tracker			1720	145	Valid	Valid
85323	Eye Tracker			1718	149	Valid	Valid
85326	Eye Tracker			1721	149	Valid	Valid
85329	Mouse						
85329	Eye Tracker			1719	144	Valid	Valid
85333	Eye Tracker			1723	151	Valid	Valid
85336	Eye Tracker			1717	152	Valid	Valid
85339	Eye Tracker			1718	148	Valid	Valid
85343	Eye Tracker			1718	148	Valid	Valid
85345	Mouse						
85346	Eye Tracker			1719	153	Valid	Valid
85349	Eye Tracker			1721	145	Valid	Valid
85353	Eye Tracker			1726	147	Valid	Valid
85356	Eye Tracker			1721	146	Valid	Valid
85359	Eye Tracker			1723	147	Valid	Valid
85363	Eye Tracker			1724	145	Valid	Valid
85366	Eye Tracker			1723	146	Valid	Valid
85368	Mouse						
85369	Eye Tracker			1721	146	Valid	Valid
85373	Eye Tracker			1719	145	Valid	Valid
85376	Eye Tracker			1718	145	Valid	Valid
85379	Eye Tracker			1720	147	Valid	Valid
85383	Eye Tracker			1719	148	Valid	Valid
85386	Eye Tracker			1720	143	Valid	Valid
85389	Eye Tracker			1719	148	Valid	Valid
85393	Eye Tracker			1720	152	Valid	Valid
85396	Eye Tracker			1724	152	Valid	Valid
85399	Eye Tracker			1722	148	Valid	Valid
85403	Eye Tracker			1723	149	Valid	Valid
85406	Eye Tracker			1720	148	Valid	Valid
85409	Eye Tracker			1723	146	Valid	Valid
85413	Eye Tracker			1721	147	Valid	Valid
85416	Eye Tracker			1720	148	Valid	Valid
85419	Eye Tracker			1722	150	Valid	Valid
85423	Eye Tracker			1717	148	Valid	Valid
85426	Eye Tracker			1719	149	Valid	Valid
85429	Eye Tracker			1720	149	Valid	Valid
85433	Eye Tracker			1721	150	Valid	Valid
85436	Eye Tracker			1719	146	Valid	Valid
85439	Eye Tracker			1718	148	Valid	Valid
85440	Mouse						
85443	Eye Tracker			1717	146	Valid	Valid
85446	Eye Tracker			1715	143	Valid	Valid
85449	Eye Tracker			1716	143	Valid	Valid
85453	Eye Tracker			1721	146	Valid	Valid
85456	Eye Tracker			1718	147	Valid	Valid
85459	Eye Tracker			1720	145	Valid	Valid
85463	Eye Tracker			1722	146	Valid	Valid
85465	Mouse						
85466	Eye Tracker			1721	147	Valid	Valid
85469	Eye Tracker			1723	146	Valid	Valid
85473	Eye Tracker			1724	145	Valid	Valid
85476	Eye Tracker			1727	142	Valid	Valid
85479	Eye Tracker			1724	145	Valid	Valid
85483	Eye Tracker			1724	148	Valid	Valid
85486	Eye Tracker			1722	147	Valid	Valid
85489	Eye Tracker			1725	147	Valid	Valid
85493	Eye Tracker			1723	150	Valid	Valid
85496	Eye Tracker			1720	147	Valid	Valid
85499	Eye Tracker			1719	147	Valid	Valid
85503	Eye Tracker			1719	148	Valid	Valid
85506	Eye Tracker			1718	147	Valid	Valid
85509	Eye Tracker			1720	146	Valid	Valid
85513	Eye Tracker			1718	149	Valid	Valid
85516	Eye Tracker			1721	148	Valid	Valid
85519	Eye Tracker			1721	147	Valid	Valid
85523	Eye Tracker			1724	152	Valid	Valid
85526	Eye Tracker			1725	150	Valid	Valid
85529	Eye Tracker			1725	144	Valid	Valid
85533	Eye Tracker			1725	149	Valid	Valid
85536	Eye Tracker			1723	148	Valid	Valid
85539	Eye Tracker			1724	149	Valid	Valid
85543	Eye Tracker			1722	149	Valid	Valid
85545	Mouse						
85546	Eye Tracker			1721	149	Valid	Valid
85549	Eye Tracker			1719	147	Valid	Valid
85553	Eye Tracker			1723	148	Valid	Valid
85556	Eye Tracker			1720	149	Valid	Valid
85559	Eye Tracker			1719	148	Valid	Valid
85563	Eye Tracker			1719	149	Valid	Valid
85566	Eye Tracker			1717	149	Valid	Valid
85569	Eye Tracker			1719	150	Valid	Valid
85573	Eye Tracker			1721	149	Valid	Valid
85576	Eye Tracker			1717	148	Valid	Valid
85579	Eye Tracker			1722	152	Valid	Valid
85583	Eye Tracker			1718	149	Valid	Valid
85586	Eye Tracker			1721	150	Valid	Valid
85589	Eye Tracker			1721	152	Valid	Valid
85593	Eye Tracker			1722	153	Valid	Valid
85596	Eye Tracker			1721	152	Valid	Valid
85599	Eye Tracker			1716	146	Valid	Valid
85603	Eye Tracker			1716	149	Valid	Valid
85606	Eye Tracker			1717	147	Valid	Valid
85609	Eye Tracker			1722	145	Valid	Valid
85613	Eye Tracker			1715	147	Valid	Valid
85616	Eye Tracker			1722	147	Valid	Valid
85617	Mouse						
85619	Eye Tracker			1719	150	Valid	Valid
85623	Eye Tracker			1720	147	Valid	Valid
85626	Eye Tracker			1720	149	Valid	Valid
85629	Eye Tracker			1721	148	Valid	Valid
85633	Eye Tracker			1723	150	Valid	Valid
85636	Eye Tracker			1720	149	Valid	Valid
85639	Eye Tracker			1718	145	Valid	Valid
85641	Mouse						
85643	Eye Tracker			1719	151	Valid	Valid
85646	Eye Tracker			1721	149	Valid	Valid
85649	Eye Tracker			1718	153	Valid	Valid
85653	Eye Tracker			1719	151	Valid	Valid
85656	Eye Tracker			1722	152	Valid	Valid
85659	Eye Tracker			1720	150	Valid	Valid
85663	Eye Tracker			1719	147	Valid	Valid
85665	Mouse						
85666	Eye Tracker			1718	149	Valid	Valid
85669	Eye Tracker			1720	149	Valid	Valid
85673	Eye Tracker			1719	149	Valid	Valid
85676	Eye Tracker			1715	151	Valid	Valid
85679	Eye Tracker			1717	147	Valid	Valid
85683	Eye Tracker			1715	148	Valid	Valid
85686	Eye Tracker			1716	151	Valid	Valid
85689	Mouse						
85689	Eye Tracker			1711	154	Valid	Valid
85693	Eye Tracker			1717	151	Valid	Valid
85696	Eye Tracker			1716	150	Valid	Valid
85699	Eye Tracker			1717	151	Valid	Valid
85703	Eye Tracker			1718	153	Valid	Valid
85705	Mouse						
85706	Eye Tracker			1710	153	Valid	Valid
85709	Eye Tracker			1715	155	Valid	Valid
85713	Eye Tracker			1718	151	Valid	Valid
85716	Eye Tracker			1718	151	Valid	Valid
85719	Eye Tracker			1716	153	Valid	Valid
85723	Eye Tracker			1716	150	Valid	Valid
85726	Eye Tracker			1717	152	Valid	Valid
85729	Eye Tracker			1719	150	Valid	Valid
85733	Eye Tracker			1714	149	Valid	Valid
85736	Eye Tracker			1719	149	Valid	Valid
85739	Eye Tracker			1713	149	Valid	Valid
85743	Eye Tracker			1720	148	Valid	Valid
85746	Eye Tracker			1720	146	Valid	Valid
85749	Eye Tracker			1717	150	Valid	Valid
85753	Eye Tracker			1717	149	Valid	Valid
85756	Eye Tracker			1718	149	Valid	Valid
85759	Eye Tracker			1719	149	Valid	Valid
85763	Eye Tracker			1716	153	Valid	Valid
85766	Eye Tracker			1720	151	Valid	Valid
85769	Eye Tracker			1722	148	Valid	Valid
85773	Eye Tracker			1726	148	Valid	Valid
85776	Eye Tracker			1733	148	Valid	Valid
85779	Eye Tracker			1728	148	Valid	Valid
85783	Eye Tracker			1724	144	Valid	Valid
85786	Eye Tracker			1718	151	Valid	Valid
85789	Eye Tracker			1721	150	Valid	Valid
85793	Eye Tracker			1719	150	Valid	Valid
85796	Eye Tracker			1720	145	Valid	Valid
85799	Eye Tracker			1717	146	Valid	Valid
85803	Eye Tracker			1725	147	Valid	Valid
85806	Eye Tracker			1720	142	Valid	Valid
85809	Eye Tracker			1723	148	Valid	Valid
85813	Eye Tracker			1720	146	Valid	Valid
85816	Eye Tracker			1721	146	Valid	Valid
85817	Mouse						
85819	Eye Tracker			1723	144	Valid	Valid
85823	Eye Tracker			1719	147	Valid	Valid
85826	Eye Tracker			1724	150	Valid	Valid
85829	Eye Tracker			1723	147	Valid	Valid
85832	Mouse						
85833	Eye Tracker			1722	146	Valid	Valid
85836	Eye Tracker			1721	148	Valid	Valid
85839	Eye Tracker			1722	149	Valid	Valid
85843	Eye Tracker			1725	147	Valid	Valid
85846	Eye Tracker			1727	150	Valid	Valid
85848	Mouse						
85849	Eye Tracker			1723	148	Valid	Valid
85853	Eye Tracker			1722	147	Valid	Valid
85856	Eye Tracker			1724	145	Valid	Valid
85859	Eye Tracker			1724	147	Valid	Valid
85863	Eye Tracker			1723	146	Valid	Valid
85866	Eye Tracker			1726	145	Valid	Valid
85869	Eye Tracker			1724	147	Valid	Valid
85873	Mouse						
85873	Eye Tracker			1722	145	Valid	Valid
85876	Eye Tracker			1725	146	Valid	Valid
85879	Eye Tracker			1726	146	Valid	Valid
85883	Eye Tracker			1725	145	Valid	Valid
85886	Eye Tracker			1728	143	Valid	Valid
85889	Eye Tracker			1725	143	Valid	Valid
85893	Eye Tracker			1725	147	Valid	Valid
85896	Eye Tracker			1725	143	Valid	Valid
85899	Eye Tracker			1719	147	Valid	Valid
85903	Eye Tracker			1726	145	Valid	Valid
85906	Eye Tracker			1722	144	Valid	Valid
85909	Eye Tracker			1723	142	Valid	Valid
85913	Eye Tracker			1724	144	Valid	Valid
85916	Eye Tracker			1729	144	Valid	Valid
85919	Eye Tracker			1727	141	Valid	Valid
85923	Eye Tracker			1727	143	Valid	Valid
85926	Eye Tracker			1726	144	Valid	Valid
85929	Eye Tracker			1727	145	Valid	Valid
85933	Eye Tracker			1724	144	Valid	Valid
85936	Eye Tracker			1727	143	Valid	Valid
85939	Eye Tracker			1724	145	Valid	Valid
85943	Eye Tracker			1725	141	Valid	Valid
85946	Eye Tracker			1719	142	Valid	Valid
85949	Eye Tracker			1722	147	Valid	Valid
85953	Eye Tracker			1723	145	Valid	Valid
85956	Eye Tracker			1722	145	Valid	Valid
85959	Eye Tracker			1723	144	Valid	Valid
85963	Eye Tracker			1725	145	Valid	Valid
85966	Eye Tracker			1729	146	Valid	Valid
85969	Eye Tracker			1728	142	Valid	Valid
85973	Eye Tracker			1727	148	Valid	Valid
85976	Eye Tracker			1729	146	Valid	Valid
85979	Eye Tracker			1729	145	Valid	Valid
85983	Eye Tracker			1730	147	Valid	Valid
85986	Eye Tracker			1726	145	Valid	Valid
85989	Eye Tracker			1724	146	Valid	Valid
85993	Eye Tracker			1726	149	Valid	Valid
85996	Eye Tracker			1728	150	Valid	Valid
85999	Eye Tracker			1723	149	Valid	Valid
86003	Eye Tracker			1720	147	Valid	Valid
86006	Eye Tracker			1724	145	Valid	Valid
86009	Eye Tracker			1724	147	Valid	Valid
86013	Eye Tracker			1721	147	Valid	Valid
86016	Eye Tracker			1722	145	Valid	Valid
86019	Eye Tracker			1724	145	Valid	Valid
86023	Eye Tracker			1722	143	Valid	Valid
86026	Eye Tracker			1722	146	Valid	Valid
86029	Eye Tracker			1726	145	Valid	Valid
86033	Eye Tracker			1727	144	Valid	Valid
86036	Eye Tracker			1729	144	Valid	Valid
86039	Eye Tracker			1724	146	Valid	Valid
86043	Eye Tracker			1727	143	Valid	Valid
86046	Eye Tracker			1727	144	Valid	Valid
86049	Eye Tracker			1723	144	Valid	Valid
86053	Eye Tracker			1726	145	Valid	Valid
86056	Eye Tracker			1724	146	Valid	Valid
86059	Eye Tracker			1721	145	Valid	Valid
86063	Eye Tracker			1729	147	Valid	Valid
86066	Eye Tracker			1725	145	Valid	Valid
86069	Eye Tracker			1725	146	Valid	Valid
86073	Eye Tracker			1727	148	Valid	Valid
86076	Eye Tracker			1726	146	Valid	Valid
86079	Eye Tracker			1725	145	Valid	Valid
86081	Mouse						
86083	Eye Tracker			1725	145	Valid	Valid
86086	Eye Tracker			1725	147	Valid	Valid
86089	Eye Tracker			1723	148	Valid	Valid
86093	Eye Tracker			1726	146	Valid	Valid
86096	Eye Tracker			1724	146	Valid	Valid
86099	Eye Tracker			1722	144	Valid	Valid
86103	Eye Tracker			1725	149	Valid	Valid
86105	Mouse						
86106	Eye Tracker			1725	143	Valid	Valid
86109	Eye Tracker			1723	150	Valid	Valid
86113	Eye Tracker			1724	145	Valid	Valid
86116	Eye Tracker			1722	146	Valid	Valid
86119	Eye Tracker			1725	146	Valid	Valid
86123	Eye Tracker			1722	140	Valid	Valid
86126	Eye Tracker			1715	145	Valid	Valid
86129	Eye Tracker			1714	144	Valid	Valid
86133	Eye Tracker			1711	145	Valid	Valid
86136	Eye Tracker			1716	143	Valid	Valid
86139	Eye Tracker			1717	142	Valid	Valid
86143	Eye Tracker			1717	143	Valid	Valid
86146	Eye Tracker			1717	144	Valid	Valid
86149	Eye Tracker			1715	141	Valid	Valid
86153	Eye Tracker			1716	144	Valid	Valid
86156	Eye Tracker			1719	143	Valid	Valid
86159	Eye Tracker			1717	141	Valid	Valid
86163	Eye Tracker			1715	145	Valid	Valid
86166	Eye Tracker			1716	146	Valid	Valid
86169	Eye Tracker			1718	145	Valid	Valid
86173	Eye Tracker			1719	145	Valid	Valid
86176	Eye Tracker			1717	145	Valid	Valid
86179	Eye Tracker			1716	145	Valid	Valid
86183	Eye Tracker			1713	143	Valid	Valid
86186	Eye Tracker			1719	141	Valid	Valid
86189	Eye Tracker			1716	146	Valid	Valid
86193	Eye Tracker			1723	138	Valid	Valid
86196	Eye Tracker			1720	139	Valid	Valid
86199	Eye Tracker			1716	144	Valid	Valid
86203	Eye Tracker			1719	143	Valid	Valid
86206	Eye Tracker			1720	146	Valid	Valid
86209	Eye Tracker			1721	146	Valid	Valid
86213	Eye Tracker			1714	147	Valid	Valid
86216	Eye Tracker			1714	143	Valid	Valid
86219	Eye Tracker			1717	140	Valid	Valid
86223	Eye Tracker			1717	143	Valid	Valid
86226	Eye Tracker			1720	142	Valid	Valid
86229	Eye Tracker			1718	144	Valid	Valid
86233	Eye Tracker			1719	142	Valid	Valid
86236	Eye Tracker			1719	142	Valid	Valid
86239	Eye Tracker			1716	138	Valid	Valid
86243	Eye Tracker			1716	143	Valid	Valid
86246	Eye Tracker			1720	141	Valid	Valid
86249	Eye Tracker			1721	145	Valid	Valid
86253	Eye Tracker			1718	146	Valid	Valid
86256	Eye Tracker			1720	146	Valid	Valid
86259	Eye Tracker			1722	147	Valid	Valid
86263	Eye Tracker			1715	145	Valid	Valid
86266	Eye Tracker			1717	141	Valid	Valid
86269	Eye Tracker			1718	146	Valid	Valid
86273	Eye Tracker			1719	146	Valid	Valid
86276	Eye Tracker			1715	144	Valid	Valid
86279	Eye Tracker			1718	144	Valid	Valid
86283	Eye Tracker			1722	147	Valid	Valid
86286	Eye Tracker			1717	145	Valid	Valid
86289	Eye Tracker			1722	145	Valid	Valid
86293	Eye Tracker			1722	143	Valid	Valid
86296	Eye Tracker			1721	142	Valid	Valid
86299	Eye Tracker			1719	147	Valid	Valid
86303	Eye Tracker			1719	146	Valid	Valid
86306	Eye Tracker			1717	145	Valid	Valid
86309	Eye Tracker			1721	147	Valid	Valid
86313	Eye Tracker			1717	149	Valid	Valid
86316	Eye Tracker			1720	144	Valid	Valid
86319	Eye Tracker			1716	149	Valid	Valid
86323	Eye Tracker			1721	142	Valid	Valid
86326	Eye Tracker			1717	145	Valid	Valid
86329	Eye Tracker			1718	147	Valid	Valid
86333	Eye Tracker			1719	144	Valid	Valid
86336	Eye Tracker			1714	143	Valid	Valid
86339	Eye Tracker			1720	141	Valid	Valid
86343	Eye Tracker			1721	142	Valid	Valid
86346	Eye Tracker			1722	142	Valid	Valid
86349	Eye Tracker			1721	147	Valid	Valid
86353	Eye Tracker			1724	145	Valid	Valid
86356	Eye Tracker			1721	143	Valid	Valid
86359	Eye Tracker			1719	145	Valid	Valid
86363	Eye Tracker			1721	146	Valid	Valid
86366	Eye Tracker			1718	143	Valid	Valid
86369	Eye Tracker			1721	144	Valid	Valid
86373	Eye Tracker			1719	148	Valid	Valid
86376	Eye Tracker			1716	151	Valid	Valid
86379	Eye Tracker			1717	151	Valid	Valid
86383	Eye Tracker			1721	149	Valid	Valid
86386	Eye Tracker			1722	149	Valid	Valid
86389	Eye Tracker			1719	150	Valid	Valid
86393	Eye Tracker			1721	148	Valid	Valid
86396	Eye Tracker			1722	150	Valid	Valid
86399	Eye Tracker			1722	148	Valid	Valid
86403	Eye Tracker			1721	147	Valid	Valid
86406	Eye Tracker			1720	150	Valid	Valid
86409	Eye Tracker			1719	151	Valid	Valid
86413	Eye Tracker			1721	150	Valid	Valid
86416	Eye Tracker			1718	150	Valid	Valid
86419	Eye Tracker			1720	149	Valid	Valid
86423	Eye Tracker			1723	150	Valid	Valid
86426	Eye Tracker			1719	149	Valid	Valid
86429	Eye Tracker			1722	148	Valid	Valid
86433	Eye Tracker			1724	147	Valid	Valid
86436	Eye Tracker			1720	150	Valid	Valid
86439	Eye Tracker			1720	151	Valid	Valid
86443	Eye Tracker			1721	149	Valid	Valid
86446	Eye Tracker			1720	147	Valid	Valid
86449	Eye Tracker			1721	151	Valid	Valid
86453	Eye Tracker			1721	149	Valid	Valid
86456	Eye Tracker			1717	148	Valid	Valid
86459	Eye Tracker			1722	149	Valid	Valid
86463	Eye Tracker			1718	147	Valid	Valid
86466	Eye Tracker			1718	150	Valid	Valid
86469	Eye Tracker			1724	152	Valid	Valid
86473	Eye Tracker			1720	150	Valid	Valid
86476	Eye Tracker			1720	149	Valid	Valid
86479	Eye Tracker			1717	148	Valid	Valid
86483	Eye Tracker			1718	150	Valid	Valid
86486	Eye Tracker			1718	150	Valid	Valid
86489	Mouse						
86489	Eye Tracker			1716	147	Valid	Valid
86493	Eye Tracker			1718	146	Valid	Valid
86496	Eye Tracker			1720	152	Valid	Valid
86499	Eye Tracker			1721	148	Valid	Valid
86503	Eye Tracker			1718	149	Valid	Valid
86506	Eye Tracker			1720	150	Valid	Valid
86509	Eye Tracker			1720	148	Valid	Valid
86513	Mouse						
86513	Eye Tracker			1719	148	Valid	Valid
86516	Eye Tracker			1716	148	Valid	Valid
86519	Eye Tracker			1717	149	Valid	Valid
86523	Eye Tracker			1719	148	Valid	Valid
86526	Eye Tracker			1722	146	Valid	Valid
86529	Eye Tracker			1724	148	Valid	Valid
86533	Eye Tracker			1721	150	Valid	Valid
86536	Eye Tracker			1717	146	Valid	Valid
86539	Eye Tracker			1720	149	Valid	Valid
86543	Eye Tracker			1718	148	Valid	Valid
86546	Eye Tracker			1715	148	Valid	Valid
86549	Eye Tracker			1717	148	Valid	Valid
86553	Eye Tracker			1717	144	Valid	Valid
86556	Eye Tracker			1719	146	Valid	Valid
86559	Eye Tracker			1720	145	Valid	Valid
86563	Eye Tracker			1717	147	Valid	Valid
86566	Eye Tracker			1716	145	Valid	Valid
86569	Eye Tracker			1713	148	Valid	Valid
86573	Eye Tracker			1719	146	Valid	Valid
86576	Eye Tracker			1717	145	Valid	Valid
86579	Eye Tracker			1721	142	Valid	Valid
86583	Eye Tracker			1719	141	Valid	Valid
86586	Eye Tracker			1723	147	Valid	Valid
86589	Eye Tracker			1714	145	Valid	Valid
86593	Eye Tracker			1712	144	Valid	Valid
86596	Eye Tracker			1718	147	Valid	Valid
86599	Eye Tracker			1711	143	Valid	Valid
86603	Eye Tracker			1718	148	Valid	Valid
86606	Eye Tracker			1717	144	Valid	Valid
86609	Eye Tracker			1719	144	Valid	Valid
86613	Eye Tracker			1718	145	Valid	Valid
86616	Eye Tracker			1715	141	Valid	Valid
86619	Eye Tracker			1719	147	Valid	Valid
86623	Eye Tracker			1721	148	Valid	Valid
86626	Eye Tracker			1718	149	Valid	Valid
86629	Eye Tracker			1719	144	Valid	Valid
86633	Eye Tracker			1721	148	Valid	Valid
86636	Eye Tracker			1720	149	Valid	Valid
86639	Eye Tracker			1717	146	Valid	Valid
86643	Eye Tracker			1722	151	Valid	Valid
86646	Eye Tracker			1721	150	Valid	Valid
86649	Eye Tracker			1721	146	Valid	Valid
86653	Eye Tracker			1719	148	Valid	Valid
86656	Eye Tracker			1719	148	Valid	Valid
86659	Eye Tracker			1717	148	Valid	Valid
86663	Eye Tracker			1718	149	Valid	Valid
86666	Eye Tracker			1717	148	Valid	Valid
86669	Eye Tracker			1720	146	Valid	Valid
86673	Eye Tracker			1716	149	Valid	Valid
86676	Eye Tracker			1718	149	Valid	Valid
86679	Eye Tracker			1720	149	Valid	Valid
86683	Eye Tracker			1719	149	Valid	Valid
86686	Eye Tracker			1721	150	Valid	Valid
86689	Eye Tracker			1721	149	Valid	Valid
